symbol	GSM1301444	GSM1301445	GSM1301446	GSM1301447	GSM1301448	GSM1301449	GSM1301450	GSM1301451	GSM1301452	GSM1301453	GSM1301454	GSM1301455	GSM1301456	GSM1301457	GSM1301458	GSM1301459	GSM1301460	GSM1301461
C12orf11	11.090438	10.950426	10.944838	11.0987625	10.975417	10.672417	10.722276	10.544327	10.416367	10.747658	11.209341	10.715537	10.842542	10.121875	10.804898	10.704398	10.81516	10.866411
C12orf12	2.6934495	2.787691	2.67850373333333	2.6872926	2.667327	2.725527	2.656053	2.6783938	2.714468	2.755816	2.6783938	2.7027173	2.6537154	2.7319374	2.7043076	2.6659708	2.68496041111111	2.7735455
C12orf23	12.917867	12.272592	12.733058	12.951964	13.489417	13.456503	13.765239	12.8364315	13.1231062222222	13.279878	12.640798	13.241083	12.332948	12.821033	12.54735	12.7678204722222	13.607767	13.164752
C12orf24	9.227187	8.71094	9.179682	9.572718	8.607936	7.9699216	8.546293	8.66877	9.39799680555556	10.242512	10.1468332777778	8.511328	8.796157	9.229707	8.549788	8.953246	9.858353	9.127377
C12orf26	8.09179965	8.3131516	8.55141085	7.9960662	8.8628985	7.47172	8.3639175	8.69801575	7.9122125	7.969519	7.859998	7.99709635	8.363342	8.2787583	9.3564845	8.4202642	8.320923	8.35949765
C12orf28	7.00745396666667	6.9670253	2.6392858	4.9016104	7.1966124	2.759171	7.76867	6.54836	7.86979961111111	4.23975	7.073965	8.430956	6.9670253	7.711661	4.801151	6.338118	4.11421	7.1108093
C12orf29	10.2232400833333	10.7400995	10.09775	10.6214465	11.1237155	10.007351	10.5125625	10.25323	10.741654	11.0835665	10.620062	10.3260425	9.446539	10.1277255	10.3355315	11.6626045	10.6683128055556	10.3393255
C12orf32	9.2392115	9.1277665	9.42700475	9.42930875	9.1569815	9.2267985	9.996929	9.3207785	8.94711772222222	9.2335565	8.756746	9.3993015	9.13523208333334	9.2259695	9.7604465	8.8015005	9.2298075	8.8654525
C12orf33	3.5513434	4.0247717	3.6362298	4.6775055	3.4671612	2.5977898	3.54523	4.063874	2.6027825	3.7461214	3.6678903	2.9984884	2.6182227	3.7825987	6.776854	3.4597437	3.4054754	3.821126
C12orf34	10.160651	12.2281381111111	11.413677	11.598899	11.488521	11.0784685	12.118292	9.62548366666667	11.648392	12.896312	12.688777	11.822894	7.51251921111111	10.971939	10.243368	9.983498	12.8677	10.380089
C12orf35	12.6819005	11.8389615	11.4835245	13.2229225	12.28173	12.369173	11.89760425	12.7539475	12.163318	11.4474485	12.3502295	12.7455	13.55918	13.024316	12.3778425	11.248824	11.907822	12.9671285
C12orf36	7.62850672777778	7.4376397	6.9478865	6.7229657	5.7369027	8.506261	5.750132	5.445621	9.12448	6.8666306	6.5827284	5.400598	7.210518	5.489375	5.2493434	9.921366	5.7007623	6.2493753
C12orf37	3.0406907	3.49395623888889	2.7823024	2.83165962777778	2.7499962	4.856778	3.1818178	3.1161728	3.773392	3.4252322	3.1360953	3.414601	3.76573184444444	3.3668115	2.9545488	3.4448595	2.9286053	3.3379946
C12orf39	3.19120655	3.87688125	3.20120871111111	2.7516729	2.919652	3.97350515	3.953209	2.860826	3.36199171805556	4.274392	2.83825365	3.04043805	3.2526975	3.0454626	3.61581125	3.3854981	2.7718508	2.9889319
C12orf4	11.25918775	11.262628	10.76067025	11.356595	11.0288785	11.2080756111111	11.151925	11.09990575	10.9999915555556	11.3958295	10.7757285	11.16533475	11.7294	11.096888	11.4704875	11.030462	11.2487295	11.0534145
C12orf40	3.2505082	3.4615904	3.43214562222222	3.16604755	3.26085157777778	3.45053485	2.8035178	3.2456697	3.7138195	3.4570617	3.17201344166667	3.59671555	2.9061132	3.54225195	3.46720325	3.50104235	3.3907064	2.83242625
C12orf42	7.5742207	6.888875	6.8611233	6.23671055	5.73704285	4.72021015	6.8083322	6.60128665	4.63975525	4.212006	6.1881677	7.071142	6.8395787	6.9585605	4.81899855	5.15105815	4.4282283	6.088235
C12orf43	8.973818	9.413512	9.291757	9.441505	9.3208065	9.034853	9.272865	8.85969	9.01585	9.427765	8.922902	8.643581	8.249762	9.06771	8.797384	9.042626	8.692947	8.880221
C12orf44	11.771138	11.990299	12.021893	11.704021	12.019934	11.761527	12.406157	11.775809	12.005017	12.565501	11.9970245555556	12.1087952222222	11.302839	12.043649	12.020963	11.943658	12.0225785555556	12.019384
C12orf45	12.211847	12.237891	12.362699	12.380428	11.918651	12.655617	11.885198	12.331003	11.383102	11.928429	11.904457	12.017044	12.085627	11.702496	11.997892	11.983453	11.941785	12.189414
C12orf47	10.9747908333333	10.777397	10.343344	11.0640246666667	11.0197871666667	10.027899	10.7186183333333	11.0036676666667	10.559241	11.0966326666667	11.1761561666667	10.9025888148148	10.50975	11.223677	10.9613718333333	10.008348287037	11.4109728333333	10.9608736666667
C12orf48	7.33018383333333	8.22711243333333	7.27784386666667	7.7791966	7.53254886666667	7.76051978333333	7.73449233333333	7.0873271	7.47081066666667	8.03566066666667	7.7431843	7.6926583	6.80917256666667	7.450109	7.59054686666667	8.946449	7.4357019	7.69601636666667
C12orf49	9.26849825	8.9374255	9.146893	9.064599	9.9018365	9.276214	9.3024895	9.0880355	9.2024315	9.04778983333333	8.922508	9.482269	10.25712675	9.295009	8.6342145	9.783388	9.221273	9.640077
C12orf5	10.1516013	11.0732275	10.336831	10.171695	10.7361355	10.5940145	10.7101026666667	9.99682365	10.5254975	10.5624225	9.56141815	10.9884695	10.45560775	11.19485	11.183204	10.797658	10.5861055	10.7610875
C12orf50	5.0774074	3.1083643	3.6942947	4.6974382	4.0652065	5.7111278	4.12710254444444	2.8441129	3.4558825	2.9907231	3.5887733	3.8908613	5.1422944	2.9907231	4.0339937	3.7686305	3.4076784	4.2927656
C12orf51	8.8411795	8.44668345	8.46234285	9.11691005833333	9.600076825	8.56194513611111	9.494433825	8.15607265	8.431907575	8.320854125	8.4329744	8.45275195	8.725424	8.708656525	8.599714075	8.4857402	9.06647315	8.482749225
C12orf52	10.82311	10.8357925	10.9009485	10.739586	11.2350344444444	10.9886515	10.41587775	10.3802241388889	10.6243245	10.3571465	11.026589	10.448726	9.58176252777778	10.5915308333333	10.430255	10.24136675	10.985549	10.634994
C12orf53	4.9700668	5.3459845	4.63268925	4.8141218	4.4769764	3.42140915	4.6115798	4.4600585	6.08525565	5.90048595	4.84455585	5.698452825	5.44105005	4.25286075	4.45751315	5.0106175	5.6576407	4.1826626
C12orf54	8.679582	10.72344	10.363685	10.035521	11.842615	12.000595	10.0150763333333	9.886838	9.154098	7.3265576	6.466111	7.7576885	5.531065	8.997851	9.65614	10.257215	9.51947927777778	7.691502
C12orf56	6.074828	6.2939205	6.094702	6.5559134	5.411964	6.483679	10.271563	5.905726	8.937968	5.2179604	6.5125065	7.356934	6.5988035	9.368352	6.107485	9.85221838888889	5.403614	6.1651654
C12orf57	9.5562875	9.400001	9.6058685	9.34367465	9.42090736111111	10.8269895	10.641291	9.403877	9.49040365	10.8058805	9.71085875	10.2368265	8.87261305555556	9.97335525	10.9219685	9.88300375	10.397871	9.81092485
C12orf59	5.2072597	4.1478696	4.2138247	5.5737433	5.5989714	5.2609468	5.08746782777778	3.93690301666667	4.9881473	4.236511	4.932982	4.7504115	6.628504	4.4574423	4.49269	7.160283	5.503585	3.5805645
C12orf60	8.37510566666667	8.872714	7.8784	9.026803	8.453421	8.164715	8.443292	8.504671	8.35308055555556	9.08946	8.528379	8.490112	8.340602	8.828227	9.433814	7.807337	8.819442	8.603306
C12orf61	6.204507	5.585804	5.3913417	5.37385	5.200012	5.154968	4.08208	5.3579793	5.7856545	5.647635	5.1224236	4.3907914	5.7722306	4.6612263	4.6890783	5.28707751666667	4.804077	4.149071
C12orf62	14.943416	14.660236	14.483234	15.318356	15.4979795	15.101833	15.132392	15.076048	15.150135	15.258468	14.995646	15.192207	14.540454	15.223542	14.651886	14.443936	15.252073	15.245606
C12orf63	4.72023	3.6215916	3.5136683	3.2702026	2.773832	5.1075025	3.38755	3.2668834	3.998674	3.629529	3.3143315	3.660564	3.9616568	3.5313096	3.0663972	3.6817079	3.0104969	3.4624696
C12orf65	11.652584	11.3059373333333	11.2242633333333	11.7931583703704	11.9199052777778	11.6337271666667	11.5582704074074	11.4852998333333	11.6533153333333	11.2447993333333	11.874119	11.5639555	11.1699333333333	12.0516481666667	12.0067303333333	10.8038566666667	10.7317922407407	11.0409893333333
C12orf66	8.3726323	7.8279975	7.90958	8.37609375	8.5068805	8.01801535	8.65322775	8.321152	7.77542325	8.50642425	8.04911109722222	8.21637375	7.0101732	8.295052	8.50177565	8.17455985	7.86653475	8.061408
C12orf68	4.4356513	4.789003	4.2946177	4.288266	3.96608264444444	3.8955803	3.96566095555556	4.3522344	3.7127273	5.06255	4.152643	3.4588492	3.2285142	3.7597635	3.2909865	3.270673	3.8767862	3.95631569444444
C12orf69	2.6043477	2.664757	3.0624442	3.9628189	2.960396	2.6264384	2.9109447	4.011399	5.0716844	2.6171193	3.584112	4.3076725	2.5880916	4.2555933	3.815247	2.5873013	4.452172	4.122201
C12orf70	9.788564	10.4637	10.027453	9.678609	10.277254	10.059471	9.49624638888889	9.289299	10.395414	10.234763	7.962539	9.619456	10.262956	9.1950445	11.411543	10.314151	9.49387	8.536125
C12orf73	11.343717	11.657801	11.828234	11.952362	12.173097	11.5800531666667	12.576875	11.417023	11.722566	12.4829238888889	12.189124	11.626663	10.692765	11.529446	11.288676	11.587739	12.148381	11.479029
C12orf74	4.286739	5.9761534	4.981838	4.1414123	4.639791	2.9631622	4.142	3.6377788	2.86450561111111	4.2193384	3.947091	4.1571326	2.7341387	5.8311796	3.5973172	3.188604	6.065329	4.3198237
C12orf75	11.110876	9.582673	10.699953	11.795988	10.68157	11.707836	12.202507	10.748632	11.637953	12.1530883888889	11.352971	11.699427	11.703703	11.1138009444444	12.006143	12.441138	11.1588335	10.76625
C12orf76	11.558259	11.445615	11.008845	11.75804	12.054032	11.124856	11.998151	11.593108	11.435289	12.018417	11.6724415	11.40924	11.686477	12.121841	11.909134	11.000313	12.054721	11.9306345
C13orf15	13.5124025	12.3753878055556	12.9315914444444	13.46892575	13.1046755	13.932433	12.7097605	13.67179475	13.220283	13.0601805	13.405871	13.823702	13.9864055	14.050523	12.9004830555556	13.190679	13.5062495	14.050181
C13orf16	6.6705775	7.287373	6.907042	6.962702	7.615163	6.842211	6.78057696111111	6.844844	8.203549	7.7819285	6.536511	6.764824	7.269315	7.544741	7.760977	7.4926014	7.9211097	7.831335
C13orf26	2.7300775	4.465367	5.1116424	2.6894622	2.6743205	3.1003933	2.7405682	2.6916702	2.840255	2.8415747	3.117853	5.47284661111111	2.7619784	2.7289646	2.7120724	2.7845528	2.69687065555556	2.709294
C13orf27	11.237758	11.992067	11.083843	11.256989	11.923485	10.970253	11.563275	11.151259	11.259023	11.002013	11.571625	11.567721	11.771718	11.71962	11.516657	11.206519	11.171787	10.559246
C13orf30	5.1435018	6.4627404	5.9209146	4.880943	4.9057374	7.4431915	5.007313	7.33534275555556	4.5386333	3.2037113	7.4360104	6.897606	4.2800617	6.4361897	5.4657345	2.6323817	4.8067775	5.286455
C13orf33	5.5187518	6.43144391666667	7.1553797	7.18627385	6.54127665	9.027727	5.00268785	6.75599	9.83344415	6.926905	7.02491865	5.9113365	6.085893	5.7133292	5.39722665	7.29612625	8.9374437	7.609949
C13orf41	5.0664296	6.009294	3.997795	6.4030094	4.71313287777778	5.795553	3.706955	5.09823372222222	2.7711575	4.0859523	3.7865562	2.7143188	2.772613	2.6334662	3.4023697	4.0480666	5.4936223	4.205637
C14orf1	7.4840788	8.1639252	8.28597875	7.2849235	7.667095275	8.0679005	7.7553152	7.4238739	7.4318175	7.0416353	7.80170625	7.0676545	7.0732032	7.590298	6.919564	8.23670425	7.1590138	8.0026215
C14orf101	10.95611	11.412493	10.747403	10.847715	10.956334	11.455483	10.479193	11.082132	10.357506	10.944095	11.141741	10.578869	11.079893	11.133696	10.743053	10.104794	10.310982	10.864373
C14orf102	9.44776316666667	9.280334	9.27234963888889	8.870976	9.324789	8.5267635	8.80815411111111	9.3625405	9.0412925	8.75874	8.647482	9.176695	9.1303115	9.47649	9.184571	8.8503555	9.0591965	9.07506447222222
C14orf105	4.1227126	2.715262	2.6509619	2.65625656111111	2.64808595	2.656053	2.6199648	2.6234746	2.6484897	2.6701512	2.634736	2.6295338	2.67590502222222	4.1313834	2.6632469	2.6208875	2.6363745	2.7332706
C14orf109	10.7722645	10.303847	10.20712	10.64028	10.0823555	10.249663	10.204963	10.71039	10.471264	10.206959	10.532488	10.537407	12.686029	11.132394	9.957548	10.508932	10.491038	10.946831
C14orf118	8.0283755	7.855029	8.05268	7.42181385	8.36508586111111	6.9404235	7.31798635	7.29248002777778	7.4830859	7.4556413	6.5856295	7.76671475	9.7728085	8.56638575	7.4265545	7.6113103	7.31703625	7.577774
C14orf119	9.4647012	8.50409215	9.109146	8.5768213	9.701899	9.1356285	8.13585575	9.309834	9.200705	9.0274125	8.1832713	9.4065642	9.41750365	9.75514994166667	8.849939	9.0794165	9.2276588	9.5022288
C14orf126	6.50262791666667	6.70978434722222	7.2940325	6.400052	6.6083759	6.517556	6.3038861	6.5299325	6.4309343	6.41665735	6.49142065	6.6259182	7.2384955	7.2406895	6.98615675	7.6437895	6.252607	6.6080358
C14orf128	9.294805	9.404103	10.412931	8.559681	8.996255	9.561204	7.8876953	8.834311	9.05815	8.147575	8.664712	8.207768	7.278415	9.563361	8.867048	9.649315	8.044125	8.548384
C14orf129	10.636842	10.3117932222222	10.379293	10.0288875277778	10.17722725	10.6221535	10.5794435	10.2411406111111	10.569613	10.0837735	10.810253	10.721988	11.4348635	10.5524475	10.2388235	11.803032	10.15509825	10.8133775
C14orf132	8.8125165	10.525139	12.2476354722222	9.297816	10.6898903888889	10.133395	10.911415	9.96557477777778	10.8698675	11.184261	12.1560715	11.1539705	6.2555483	11.7539435	10.7194075	9.6529225	9.01970952777778	8.4764
C14orf133	11.690104	11.788261	12.020481	11.413924	11.083487	11.299983	10.7557158333333	11.746026	10.790805	11.0431795	11.290681	11.209866	11.538571	11.6845255	10.915847	11.3108704444444	11.2239685	11.414686
C14orf135	8.7983085	8.85051728055556	8.72974664444444	8.992855	8.658641	9.14898565	8.89362245277778	9.088399	8.61690576388889	9.58453725	8.683204	8.7088095	10.030106	9.3317665	8.5880905	9.05602965	8.9936482	9.0165563
C14orf142	10.718209	10.151081	9.68121	10.218481	9.859054	9.7281475	10.030095	10.361182	9.964144	9.475337	10.411985	10.568138	10.952616	10.699749	9.951016	9.920628	9.810997	10.507116
C14orf149	9.319407	9.516792	8.962823	9.08013744444444	8.71072	9.235044	8.757527	9.104888	9.27627	9.260954	8.34628	9.062811	9.835158	9.392095	8.308706	9.862773	8.91457	9.364567
C14orf159	10.8190735	10.63705025	10.7542485	10.8551835	9.88123925	10.4702065	9.896723	10.478454	10.36614	9.44852754444445	10.1211095	10.3637515	11.2175843055556	11.002068	10.1362363	9.46469615	10.436081	10.5118795
C14orf162	8.70025265	8.85708760555556	8.0762205	9.1611947	7.64133375	7.72034348888889	7.83093088888889	8.81170575	8.78692964583333	8.0256213	9.848694	7.89860585	9.0636905	7.8401855	8.0360575	8.2057185	8.364051	8.6962745
C14orf166	15.48401	15.624877	15.558373	15.108436	14.9562435	15.567386	15.324084	15.223542	15.009985	15.181579	15.126465	15.280555	14.846734	15.429037	14.872012	15.297531	15.0040045	15.397663
C14orf167	9.791757	9.558989	9.14073	9.235044	9.034853	9.8039	8.94792227777778	9.998538	9.014745	9.834936	9.525076	9.897636	8.979906	9.888519	9.303026	8.821903	8.864737	9.588291
C14orf169	11.341527	11.6895485	12.000312	11.365489	10.9869392222222	11.121128	10.718967	11.269414	10.985579	10.704102	11.361143	11.643324	10.8304988888889	11.6188545	11.163414	10.86977	10.934564	11.203454
C14orf177	2.6010544	2.6468835	3.5313096	2.6091049	3.0616572	2.5941863	2.61016930555556	2.6773884	2.5944588	2.5941863	2.5955727	3.2958586	2.61024438888889	3.837864	2.615427	2.6171193	3.8695304	2.6975462
C14orf178	3.940308	3.356114	3.7846785	3.71471794444444	4.360978	4.43069	3.4256916	3.5448523	3.5868614	3.356114	2.9988956	4.1860533	5.5663133	6.3102593	4.905358	4.1414123	3.8321729	4.103056
C14orf182	9.41109	8.675558	8.631522	9.871352	7.9743567	8.8432255	7.880892	9.679939	8.408811	6.2688503	8.8759985	8.92766	10.106582	9.1749	8.740369	7.673045	8.358311	8.823773
C14orf183	4.8668203	3.1933138	3.5434144	4.386848	3.3228295	4.05182	5.039324	3.8198571	3.4076784	3.912964	4.402805	3.9096587	3.9696162	3.0629067	3.5507772	2.9984884	3.6663725	2.9834797
C14orf2	13.66924	13.683608	13.1879	13.713729	11.964793	12.94247	12.339772	14.200448	13.457583	12.867234	13.67559675	13.441672	12.912696	13.639048	12.628984	12.8612326666667	13.475171	13.737705
C14orf21	7.660162	8.324471	8.190717	7.6871834	7.3665576	7.7513175	7.118115	7.69396	7.957271	7.3670807	7.3199315	7.3794394	7.79378	7.840097	6.886023	7.895306	7.533658	7.6253233
C14orf23	2.6436675	2.6193035	4.0605783	2.9812467	4.792669	4.270279	2.6542833	4.3513193	7.780499	2.6137598	2.6352844	4.639791	2.6645215	5.356932	4.2752805	2.6660907	5.080394	4.5510426
C14orf28	10.003242	9.151589	9.564661	9.588566	9.328097	9.968483	9.323338	10.003007	9.779271	9.185151	9.62871	9.82864	10.429884	10.03721	9.238453	9.585882	9.429263	10.003501
C14orf33	6.1430593	6.597718	6.3808875	4.976027	5.2946844	6.4721646	4.2827673	6.034951	6.7583137	6.8999267	7.054467	5.650657	5.408249	5.9821715	5.1915765	8.303094	5.407337	6.2678576
C14orf34	2.6267288	2.6932418	2.9641347	3.62070872222222	6.2326818	9.433814	5.1181316	4.77842215	8.621196	4.7743616	4.9016104	2.6693952	8.77874016666667	4.0785394	2.62652034444444	7.53325	2.6076	2.7078052
C14orf37	2.8488405	3.1155856	4.931194	2.7417066	4.700688	3.9062104	6.509367	3.9423804	6.736143	7.9499974	3.727246	5.2632413	3.20861822222222	2.9952412	2.772613	6.1827526	6.204776	5.2849207
C14orf39	4.3859677	2.7497382	2.6247532	2.6291053	2.637965	3.7914143	2.74516048333333	3.6776285	2.9029965	2.7749488	2.7585332	2.7191043	2.80828515555556	2.6654387	2.67541300555556	2.7838955	2.659424	2.843603
C14orf43	11.7598385	11.3104515	11.171437	11.7346625	10.4909046666667	11.5332159444444	10.242858	11.515019	11.51832725	10.7580315	11.51092725	10.99605775	11.551745	11.02987225	10.688142	11.1376235	10.7248945	11.646832
C14orf45	9.523125	9.307944	9.7436495	8.261878	9.830629	9.197378	9.565989	9.29289913888889	8.856431	9.08000377777778	10.301056	10.2776375	8.043006	9.767241	9.533364	9.982345	9.493314	8.846089
C14orf48	4.45204753055556	4.37009145	4.47690365277778	3.8170905	4.6285744	4.15206225	3.6878126	3.85426015	3.9487414	4.58734660833333	4.022428075	4.02003095	3.19906	4.41847365	4.82541955	3.21039665	6.2755256	4.55114915
C14orf49	5.7404523	5.8908	6.3089533	5.5010915	5.6650133	6.0485435	5.4464197	5.546594	5.388913	6.2522173	6.170594	5.905726	8.52582	6.20628	5.625468	5.8311796	5.6335444	6.0362186
C14orf55	6.934105	6.3279715	6.95164080555555	7.1153092	6.332135	6.1376667	5.8867497	7.122717	7.410102	6.2215633	6.356395	6.941971	7.4127064	7.6917257	6.9703856	6.97462268888889	7.0622697	7.2503405
C14orf56	6.3217854	6.427335	6.7011843	8.929937	5.514871	6.01233	5.8470297	7.0803113	8.22872	5.15112245555556	7.357143	7.5830183	8.916668	7.8587523	7.118891	7.4362965	6.97594166666667	7.4937925
C14orf79	8.16820403333333	7.60124676666667	8.68681633333333	6.47718766666667	8.93658455555556	7.44819966666667	7.80885343333333	7.82550066666667	7.4176302	8.94662466666667	8.0457141	7.81706233333333	5.6793335	8.07167016666667	8.15286946666667	8.45902033333333	8.77300766666667	8.04154746666667
C14orf80	11.061003	12.012536	11.221673	11.195568	9.34075683333333	10.5474062222222	9.881759	10.778868	10.94532	10.19079	10.735756	10.65124	10.399071	11.28582	10.993293	10.355957	10.6172085	10.658566
C14orf81	4.2838855	5.4557524	5.200012	5.314898	4.7043605	4.20845	6.1965065	5.244565	6.7217937	8.408811	5.4548683	6.670328	4.6970835	5.0695024	4.187424	6.098858	6.2625966	5.551954
C14orf91	3.2129972	3.6146216	2.7960532	2.8650494	2.83165962777778	4.44694	3.0928671	3.1187656	3.762795	3.523948	3.1261091	3.4160202	3.1858864	3.5205185	3.237394	3.3416128	2.92512	3.3468423
C14orf93	11.9306345	11.942028	12.159747	11.724371	11.5285623888889	12.106218	12.158864	12.019934	11.207715	11.710205	12.283986	12.2281381111111	11.4130535	12.187335	11.51978	11.373796	11.785276	11.625943
C15orf17	9.578842	9.502127	9.968716	9.625258	10.0506941666667	9.46329202777778	9.524611	9.870217	9.810305	9.752516	9.570037	9.775383	9.54399	10.003007	9.678609	9.69819866666667	9.546777	9.848963
C15orf2	6.1823874	5.6028666	5.708521	6.1121855	5.3713627	6.5787745	4.696136	5.31123	4.9431753	5.0272164	5.5642767	5.1895704	6.112465	5.5612817	5.033344	5.124182	5.7744575	5.8589296
C15orf23	11.7834835	12.78923	12.453357	11.861143	11.746635	11.8888207222222	12.181687	11.632977	11.469702	12.619262	12.618947	11.692252	11.0625708333333	11.1457405	12.007266	12.256474	11.7391615	11.7488094444444
C15orf24	14.700712	14.548138	14.434756	14.772707	14.260599	14.701647	14.735716	14.685298	14.65526	14.175736	14.616144	14.598532	14.953259	14.8520155	14.631609	14.811063	14.717427	15.015562
C15orf26	6.5026126	8.77335	7.8778386	5.612403	6.9656696	5.371727	6.5187654	5.6315284	6.3971834	4.7266126	9.024798	8.003493	7.9992075	3.6859465	5.4758525	5.9400635	6.005505	7.0924015
C15orf27	6.1083865	7.4085774	5.830099	7.219544	5.144951	8.195104	7.1683235	8.480655	7.697451	8.914175	8.34757	7.7132707	5.445332	8.11441	7.3089013	6.9246626	7.854266	7.5476007
C15orf29	9.497225	10.1449985	9.50866528055555	9.49850975	10.4023720833333	9.6941795	10.212277	9.64829108333333	9.658497	10.6925836111111	9.587032	9.7073455	11.6647293611111	9.715278	10.4294285	10.4397315	9.853496	9.792514
C15orf32	2.8632197	3.06056611111111	2.9060874	2.736274	2.6890385	3.7853897	4.2345133	2.8311412	3.2807071	2.9672549	2.834268	2.9558933	4.563061	2.939701	2.7622273	2.8955932	3.365288	2.8562088
C15orf33	5.1178017	2.6828277	5.013158	3.5384104	4.885613	2.879192	5.94905	3.5088525	2.7673652	4.583053	4.7532883	5.461561	3.5460157	3.80584985	5.683459	4.906706	3.46377936666667	3.817508
C15orf34	5.980094	7.2542725	6.1730723	7.4274597	5.8942156	5.021488	6.4164066	5.82514432777778	5.731439	5.785931	6.34235405	5.9729266	6.7119894	6.6432586	6.1547894	6.3150716	5.9625363	6.11424
C15orf37	5.39008935	6.03392285	6.35243315	4.84639965	5.7603302	5.71186825	5.4884917	5.19557955	5.6041917	5.7829855	5.2230628	6.305922	5.8431408	6.05488284444444	5.749263	5.60186403611111	6.3271105	5.61099525
C15orf38	8.2669412	8.930562	8.924413	8.65161525	8.31975965	8.90107025	8.8989465	8.8029795	9.4262455	8.222529	9.0348365	8.780273	9.98851136111111	8.482637	7.99599196666667	9.157281	8.898019	8.83150780555556
C15orf38-AP3S2	5.6704392	5.8831077	6.7716794	5.490024	6.5690327	2.897695	6.0173397	5.3396645	5.8437786	6.982888	5.1838083	5.5499872	5.0863667	5.944872	6.547886	6.03895	5.635985	5.8510556
C15orf39	12.348556	13.220041	12.906348	12.560153	11.803923	12.648248	11.375088	12.020197	11.953502	11.621266	12.1290131666667	11.796299	12.265534	12.402769	12.07025	11.949285	11.675511	12.03713
C15orf40	8.6353735	8.9752015	9.222086	8.55171508333333	8.957503	8.29506875	9.4899085	8.5095839	8.36755	9.3006721	8.5147115	9.11813015	9.03419215	9.18354825	9.052109	9.33191665	8.454193	8.91689365
C15orf41	8.9934635	11.349916	9.967096	10.330531	10.411146	10.597724	9.66435	9.521234	9.718607	10.145571	8.926882	9.440169	7.704803	9.739619	9.608761	10.517056	9.587619	8.698813
C15orf42	9.49635233333333	10.6188157666667	10.6317053333333	9.76167303333333	9.06985233333333	9.44608046666667	9.681367	9.73638146666667	9.75003266666667	10.3797941666667	10.0012816296296	9.55298051851852	7.57893732037037	8.86071666666667	10.3571823333333	10.223859962963	10.0201813333333	9.30425513333333
C15orf43	3.0054135	3.358475	2.7575912	2.7999208	2.7279053	3.9020493	2.9167578	2.871023	3.3326201	3.2799284	2.97117	3.1319964	2.9988956	3.2282171	2.8794878	3.1329906	2.8072798	3.2268853
C15orf44	12.299295	12.932823	12.5019992777778	12.885366	12.30688	12.237891	12.449604	12.588019	12.2682905	12.6468001666667	12.725491	12.398711	12.795851	12.664611	12.709059	12.195154	12.636375	12.602824
C15orf48	12.441836	11.434476	12.639718	13.909853	13.2785015	14.440653	13.624589	13.23202	14.795592	11.7407465	12.580582	13.207352	18.43494	13.422012	12.626642	15.306201	14.826356	13.340941
C15orf5	8.600485	9.218501	8.27998	8.650761	8.696777	8.940898	7.9729514	9.147569	9.1799345	8.556715	9.962178	8.173243	9.972224	8.837434	8.16912638888889	9.046264	9.403655	8.742339
C15orf50	5.676798	5.9001102	5.212673	6.4143815	5.365077	6.641921	4.512043	5.7457137	5.311592	4.9508066	5.770701	3.4868095	6.496036	4.61527816111111	3.997795	5.014343	5.208224	5.5404844
C15orf52	10.32562825	11.6241208611111	10.8864715	10.3918605	11.225724	10.4349915	9.167994	10.96301	11.480268	10.2012365	9.95366	9.985728	9.6152685	10.415902	10.9048135	11.7975345833333	10.3958275	11.1937995
C15orf55	2.9288874	3.1499057	3.1548274	3.1862576	2.7061224	6.9016485	2.8010123	3.912115	3.2447832	3.1051044	2.8486047	2.9976876	2.9240541	3.0621927	2.8830385	2.9706912	2.7851174	2.8679008
C15orf56	2.7062993	2.78362	2.6529896	2.6792295	2.6512072	4.5241365	2.7539318	2.7002947	2.7153964	2.7185452	2.675306	2.7537553	2.69682730555556	2.7602353	2.7132018	2.7158368	2.6901374	2.6774716
C15orf57	10.7322335	10.243599	10.3140494444444	10.5668785	10.3036265	10.6506535	9.8876125	10.371695	10.1288630555556	9.6791615	10.49059775	10.5541555	11.1560835	10.760823	10.2347505	9.48426675	10.21026475	10.584823
C15orf59	7.2220616	7.4127064	9.162052	7.022266	8.429661	8.417098	9.648715	9.229021	9.825476	9.569576	8.713284	8.954279	6.3742976	7.4182534	8.520582	9.137826	8.619365	8.662853
C15orf60	3.975652	5.6239905	3.3752165	4.6941814	3.1323967	3.46613	2.7529552	4.142	3.1141362	3.8945603	5.226796	3.6317542	2.9907231	2.8254762	3.670635	3.6975093	3.7250464	2.7439814
C15orf61	11.950492	12.245836	12.2748679166667	12.451381	12.605223	12.328044	13.310341	12.018156	11.652628	12.981015	13.390935	12.0610601111111	10.892727	11.809672	12.467801	12.351722	12.3406732222222	12.597377
C15orf62	6.090708	5.7065797	6.411893	6.5490236	7.389597	6.7579846	6.7229657	6.138487	9.404529	6.609351	6.1668644	6.3465447	5.541132	7.284199	6.5137486	10.701325	6.601373	6.9781756
C15orf63	15.364809	15.93052	15.316956	15.784186	15.560613	15.752265	15.936693	15.463698	15.830158	15.420939	16.307402	15.322981	14.366689	15.584423	15.669893	15.78625	15.833321	15.3557
C16orf11	10.3006465555556	9.927149	9.716223	9.57931	9.135783	9.876841	8.648707	9.797359	9.77762544444444	9.451784	9.446629	8.589575	9.34496	9.040717	9.045145	8.729321	9.696965	10.831061
